ID,sfreq,length
A08465,300,9000
A04278,300,9000
A02780,300,17864
A08069,300,9000
A07700,300,9000
A08007,300,9000
A06987,300,9000
A01475,300,9000
A06923,300,9000
A04981,300,9000
A08473,300,9000
A06266,300,10668
A03702,300,9000
A03976,300,18000
A02088,300,8624
A03336,300,18000
A08385,300,9000
A08060,300,9000
A04033,300,9000
A06316,300,10086
A05242,300,18000
A01424,300,3038
A07943,300,9000
A06735,300,5336
A08415,300,9000
A03372,300,18000
A04621,300,8176
A01494,300,9000
A02972,300,9000
A08024,300,9000
A05313,300,9000
A03277,300,9000
A03647,300,9000
A04498,300,9000
A03459,300,9000
A01225,300,9000
A05887,300,9818
A02441,300,9000
A07236,300,9000
A04358,300,3138
A06154,300,12276
A07127,300,9000
A00530,300,9000
A00364,300,9000
A04838,300,9000
A05443,300,18136
A08220,300,9000
A02035,300,9000
A03158,300,9000
A04921,300,4838
A06462,300,9000
A05480,300,9000
A04363,300,13450
A04777,300,9000
A04486,300,9000
A07978,300,9000
A05248,300,9000
A05940,300,9972
A07433,300,12462
A01509,300,9000
A00957,300,9000
A01740,300,18000
A02191,300,9000
A03928,300,9000
A06933,300,9000
A03856,300,9000
A02453,300,9000
A01128,300,9000
A03056,300,9000
A03104,300,6264
A02444,300,9000
A08402,300,4672
A08031,300,18000
A03930,300,9000
A08487,300,18000
A02810,300,18000
A08294,300,9000
A07206,300,9000
A02853,300,9000
A03841,300,9000
A03893,300,9000
A06257,300,9000
A02124,300,18000
A06227,300,12088
A06041,300,9000
A05389,300,11200
A02169,300,9000
A01402,300,9000
A03730,300,18000
A06528,300,9000
A06853,300,9000
A06025,300,13410
A07033,300,9000
A01326,300,18000
A04586,300,18000
A03019,300,9000
A07010,300,18000
A02464,300,9000
A05098,300,9000
A08256,300,9000
A06608,300,9000
A04543,300,9000
A08167,300,9000
A06647,300,9000
A08410,300,9000
A07102,300,9000
A01304,300,18000
A03190,300,9000
A03789,300,9000
A00920,300,9000
A06030,300,6154
A04259,300,9000
A07718,300,18000
A06913,300,9000
A06682,300,9000
A04511,300,9000
A07887,300,9000
A00966,300,9000
A00367,300,9000
A04829,300,9000
A04182,300,9000
A08324,300,9000
A01960,300,9000
A03271,300,9000
A03658,300,4440
A08301,300,9000
A02351,300,9000
A01231,300,9000
A01758,300,18000
A00874,300,5702
A01786,300,3392
A00308,300,9000
A01416,300,9000
A06787,300,9000
A04072,300,9000
A02514,300,9000
A04553,300,18000
A05420,300,3768
A05317,300,9000
A07790,300,9000
A05764,300,9258
A04876,300,9000
A02884,300,5714
A02217,300,3964
A03481,300,18000
A06259,300,13688
A05453,300,18000
A02777,300,9000
A01566,300,8138
A06814,300,9000
A00984,300,2808
A00413,300,15492
A04288,300,9000
A05748,300,9536
A02420,300,9000
A07649,300,9000
A04434,300,9000
A06186,300,9674
A02642,300,9000
A06195,300,10370
A08185,300,9000
A00676,300,18000
A00272,300,9000
A02548,300,9000
A03342,300,9000
A07687,300,9000
A05655,300,10362
A02469,300,9000
A04999,300,9000
A08269,300,9000
A00725,300,9020
A05555,300,5046
A06889,300,9000
A03902,300,7316
A01404,300,9000
A06514,300,9000
A00379,300,18000
A03896,300,9000
A05735,300,10388
A06713,300,9000
A01520,300,9000
A08331,300,10740
A01460,300,9000
A07143,300,9000
A07157,300,9000
A06128,300,14778
A07911,300,9000
A06361,300,9000
A08139,300,9000
A08292,300,9000
A07855,300,9000
A06399,300,9000
A00626,300,18000
A04341,300,18000
A02422,300,18000
A05312,300,9000
A05703,300,17588
A00345,300,9000
A08029,300,9000
A05806,300,14136
A08138,300,3634
A04304,300,9000
A06967,300,4500
A05357,300,9000
A01604,300,9000
A03568,300,18000
A01517,300,9000
A05402,300,9000
A00433,300,9000
A00900,300,3038
A05483,300,9000
A04559,300,9000
A01636,300,9000
A02215,300,9000
A07868,300,9000
A02083,300,9000
A04673,300,9000
A03701,300,9000
A05186,300,6280
A04353,300,18000
A06338,300,15056
A01634,300,9000
A08421,300,9000
A04114,300,5322
A07312,300,4624
A02468,300,6688
A05986,300,10010
A07890,300,9000
A04154,300,9000
A02138,300,4392
A05011,300,18000
A05330,300,9000
A05599,300,13104
A06454,300,9000
A08338,300,12896
A01283,300,9000
A00285,300,18000
A05174,300,9000
A06092,300,9000
A05085,300,9000
A06927,300,9000
A00925,300,9000
A00611,300,4130
A05650,300,10146
A08357,300,9000
A01657,300,9000
A05848,300,9000
A07536,300,9000
A07145,300,18000
A08027,300,9000
A05820,300,17792
A04360,300,9000
A08387,300,9000
A07994,300,9000
A03335,300,18000
A02701,300,9000
A01895,300,9000
A05567,300,9000
A06593,300,9000
A01999,300,9000
A02467,300,9000
A05364,300,4040
A00545,300,9000
A00447,300,9000
A04475,300,9000
A05153,300,9000
A04592,300,9000
A03968,300,9000
A03874,300,9000
A03458,300,9000
A04685,300,4574
A05725,300,9000
A06234,300,9000
A01166,300,5729
A05059,300,9000
A05141,300,9000
A03898,300,18000
A08109,300,18000
A06509,300,9000
A01010,300,9000
A05566,300,18028
A08104,300,4090
A00941,300,9000
A04624,300,9000
A05055,300,9000
A03954,300,9000
A06891,300,18000
A03268,300,9000
A05353,300,9000
A05597,300,13688
A00938,300,9000
A08209,300,9000
A06783,300,9000
A02032,300,3636
A03908,300,9000
A00831,300,18000
A03907,300,9000
A01742,300,9000
A01660,300,9000
A03417,300,18000
A05128,300,18000
A01014,300,9000
A06201,300,9732
A01963,300,9000
A06701,300,14006
A00642,300,18000
A01348,300,9000
A02877,300,18000
A03840,300,9000
A04393,300,9000
A07827,300,9000
A01626,300,9000
A05365,300,9000
A03705,300,18000
A02745,300,3544
A08423,300,9000
A04870,300,9000
A02716,300,18000
A03330,300,9000
A08083,300,9000
A07599,300,9000
A00594,300,9000
A03740,300,9000
A03387,300,9000
A03788,300,9000
A05822,300,7390
A06124,300,9000
A01158,300,9000
A00468,300,9000
A03150,300,5386
A01399,300,9000
A03102,300,18000
A06333,300,9000
A03628,300,18000
A05863,300,17390
A04986,300,9000
A03454,300,9000
A00437,300,9000
A02061,300,9000
A08137,300,9000
A06558,300,9000
A00665,300,9000
A02224,300,9000
A02485,300,9000
A07315,300,9000
A01670,300,9000
A03791,300,9000
A06420,300,9000
A07806,300,9000
A07880,300,9000
A07858,300,9000
A07750,300,9000
A05610,300,9000
A05097,300,9000
A06290,300,15064
A06784,300,9000
A01001,300,9000
A01078,300,18000
A06059,300,18150
A06050,300,11048
A03439,300,9000
A07992,300,9000
A07136,300,9000
A03838,300,9000
A03095,300,9000
A07344,300,9000
A03304,300,9000
A01918,300,9000
A07876,300,9000
A05035,300,9000
A01652,300,9000
A06297,300,10918
A08160,300,9000
A06924,300,9000
A06200,300,9000
A08503,300,9000
A00913,300,9000
A00280,300,9000
A04820,300,9000
A01473,300,9000
A01864,300,9000
A00550,300,9000
A00879,300,9000
A04063,300,9000
A05067,300,9000
A01608,300,9000
A02137,300,9000
A08123,300,9000
A06872,300,9000
A04334,300,18000
A06442,300,5412
A08482,300,9000
A04546,300,9000
A02856,300,5702
A06604,300,9000
A04634,300,9000
A08227,300,9000
A07399,300,9000
A01845,300,9000
A02211,300,9000
A07133,300,7214
A02349,300,9000
A07389,300,9000
A00861,300,9000
A04022,300,9000
A02892,300,9000
A06349,300,9000
A07872,300,18000
A01303,300,9000
A07545,300,9000
A01876,300,9000
A06656,300,9000
A08490,300,9000
A08129,300,9000
A02505,300,9000
A03020,300,9000
A03834,300,9000
A07018,300,18000
A02576,300,18000
A04905,300,9000
A01651,300,18000
A03847,300,5072
A00731,300,9000
A03188,300,9000
A07372,300,9000
A03434,300,9000
A00961,300,9000
A02769,300,9000
A06495,300,6836
A01747,300,9000
A05682,300,9450
A06411,300,4986
A05349,300,9000
A06478,300,9000
A04145,300,9000
A02204,300,9000
A00452,300,9000
A00708,300,9000
A01296,300,9000
A07092,300,9000
A07564,300,9000
A06798,300,9000
A05992,300,9000
A01524,300,9000
A07088,300,9000
A00722,300,9000
A03821,300,4770
A02014,300,3400
A04897,300,9000
A08237,300,9000
A04425,300,9000
A02976,300,9000
A04941,300,9000
A02811,300,9000
A02916,300,9000
A01333,300,9000
A07593,300,9000
A00741,300,9000
A05667,300,11550
A01273,300,9000
A05082,300,18000
A06691,300,9000
A03273,300,9000
A02618,300,9000
A06951,300,9000
A01126,300,5918
A04092,300,6768
A03604,300,8650
A02337,300,9000
A05962,300,10212
A00648,300,3494
A00590,300,9000
A04778,300,18000
A04550,300,9000
A05023,300,9000
A00901,300,7528
A08244,300,9000
A05520,300,9000
A06956,300,9000
A03494,300,9000
A04134,300,9000
A05290,300,18000
A01983,300,9000
A00857,300,9000
A01362,300,9000
A01433,300,9000
A08011,300,9000
A03872,300,9000
A06167,300,10214
A05214,300,9000
A05558,300,18000
A00458,300,9000
A03361,300,9000
A06532,300,18000
A01679,300,9000
A06002,300,9000
A03940,300,18000
A04433,300,9000
A06834,300,9000
A00560,300,18000
A03812,300,3054
A07787,300,18000
A00306,300,9000
A05286,300,9000
A02883,300,18000
A08500,300,9000
A00906,300,9000
A06254,300,9000
A00475,300,9000
A02990,300,18000
A03695,300,9000
A03354,300,9000
A05640,300,10700
A05788,300,10848
A07164,300,9000
A02070,300,9000
A08467,300,3472
A06612,300,9000
A07440,300,9000
A06671,300,6126
A08299,300,9000
A03139,300,9000
A02765,300,9000
A01851,300,9000
A01726,300,9000
A04836,300,9000
A01638,300,9000
A02908,300,9000
A03109,300,9000
A04877,300,9000
A03506,300,18000
A04398,300,4072
A07774,300,9000
A04233,300,9000
A00294,300,9000
A03386,300,9000
A02096,300,9000
A07848,300,9000
A02188,300,9000
A08059,300,9000
A04164,300,9000
A04611,300,9000
A06929,300,9000
A02491,300,9000
A02575,300,9000
A04857,300,9000
A00894,300,2868
A00521,300,9000
A01913,300,18000
A08491,300,9000
A07128,300,9000
A01664,300,9000
A03388,300,9000
A03735,300,9000
A03867,300,9000
A00580,300,9000
A02486,300,9000
A06702,300,9000
A04463,300,18000
A00388,300,17130
A04924,300,9000
A05223,300,17366
A02942,300,3076
A00644,300,9000
A07427,300,9000
A04851,300,9000
A00836,300,9000
A04865,300,9000
A04874,300,9000
A01560,300,9000
A03903,300,9000
A04817,300,9000
A02529,300,9000
A02760,300,9000
A03736,300,9000
A03077,300,9000
A03311,300,18000
A06533,300,9000
A03353,300,9000
A03540,300,9000
A08373,300,9000
A01975,300,18000
A05575,300,18000
A06209,300,9000
A05631,300,10004
A01441,300,15242
A05343,300,9000
A07697,300,7458
A04340,300,9000
A00496,300,9000
A04819,300,3952
A03716,300,9000
A04889,300,9000
A05405,300,9000
A07677,300,6940
A07319,300,9000
A02561,300,9000
A07509,300,9000
A06226,300,9428
A06694,300,5104
A01099,300,9000
A04951,300,9000
A00380,300,9000
A00377,300,4414
A00555,300,9592
A02855,300,9000
A07549,300,9000
A08412,300,9000
A01530,300,9000
A03622,300,9000
A00459,300,9000
A06601,300,9000
A07349,300,9000
A02246,300,9000
A03802,300,9000
A03794,300,9000
A07742,300,14836
A07347,300,9000
A01107,300,9000
A05790,300,9000
A03404,300,9000
A08440,300,9000
A06817,300,9000
A01703,300,4174
A05598,300,17484
A07986,300,9000
A02836,300,9000
A03309,300,9000
A07899,300,9000
A01667,300,9000
A00480,300,9000
A06468,300,18000
A07773,300,9000
A05898,300,9000
A07756,300,9000
A02197,300,6396
A05378,300,9000
A05609,300,9000
A01320,300,9000
A03284,300,18000
A08240,300,9000
A07993,300,9000
A02458,300,9000
A06053,300,14372
A03596,300,4838
A06066,300,9000
A01533,300,9000
A08078,300,9000
A07239,300,18000
A04683,300,7984
A00362,300,9000
A05804,300,10122
A01931,300,18166
A04904,300,9000
A01489,300,9000
A05395,300,9000
A00829,300,9000
A04509,300,9000
A07758,300,9000
A02057,300,9000
A05397,300,9000
A08365,300,9000
A06318,300,9000
A04385,300,18000
A07459,300,9000
A04286,300,9000
A07735,300,9000
A08117,300,9000
A01544,300,9000
A05200,300,9000
A08457,300,9000
A06020,300,9000
A00659,300,9000
A02339,300,9000
A04113,300,9000
A07776,300,9000
A00970,300,9000
A05750,300,9000
A06287,300,9000
A00806,300,9000
A06111,300,9882
A03226,300,9000
A05854,300,9000
A04750,300,9000
A06519,300,8414
A04121,300,9000
A03814,300,9000
A00392,300,9000
A08429,300,18000
A07760,300,18000
A05372,300,9000
A03779,300,9000
A05799,300,9968
A07590,300,18000
A07046,300,18000
A00553,300,9000
A03041,300,3494
A08164,300,18000
A06521,300,9000
A05264,300,9000
A06403,300,7330
A03368,300,9000
A06556,300,9000
A02708,300,9000
A06168,300,9000
A00506,300,9000
A07768,300,18000
A06208,300,14648
A05645,300,9480
A01255,300,9000
A06163,300,10964
A02157,300,9000
A02269,300,9000
A07034,300,9000
A03026,300,9000
A00777,300,9000
A06806,300,9000
A00753,300,9000
A03495,300,9000
A07921,300,9000
A02732,300,9000
A07821,300,9000
A04117,300,9000
A05614,300,10984
A03885,300,9000
A04085,300,9000
A02118,300,13796
A01467,300,18000
A03889,300,9000
A00899,300,18000
A06535,300,9000
A00575,300,9000
A04344,300,18000
A03671,300,9000
A07525,300,9000
A05561,300,9000
A00577,300,9000
A02588,300,9000
A03147,300,9000
A08515,300,9000
A04995,300,9000
A06171,300,11304
A07276,300,13430
A01213,300,18000
A01563,300,12588
A04749,300,9000
A06116,300,17038
A06744,300,9000
A05084,300,9000
A01602,300,9000
A02570,300,9000
A04432,300,9000
A06449,300,9000
A03999,300,9000
A05931,300,9000
A04399,300,9000
A05377,300,9000
A03383,300,9000
A02605,300,9000
A04532,300,9000
A07985,300,9000
A00385,300,9000
A06311,300,13796
A04010,300,9000
A06909,300,9000
A05722,300,9000
A07156,300,9000
A06328,300,9000
A01555,300,9000
A05479,300,9000
A04430,300,9000
A03868,300,9000
A06553,300,9000
A01462,300,9000
A07984,300,11872
A00562,300,18000
A07810,300,9000
A03215,300,9000
A04159,300,18000
A08023,300,9000
A07927,300,9000
A02308,300,9000
A04264,300,9000
A01964,300,4350
A01500,300,5674
A08344,300,9000
A01288,300,9000
A03315,300,5874
A05615,300,9000
A05779,300,9374
A05562,300,9000
A04015,300,9000
A00568,300,9000
A01188,300,9000
A03973,300,9000
A07388,300,9000
A00410,300,6344
A01836,300,9212
A03396,300,9000
A04270,300,9000
A07843,300,9000
A02896,300,9000
A07510,300,9000
A01682,300,18000
A07777,300,18000
A00930,300,9000
A08286,300,9000
A02952,300,9000
A07495,300,9000
A03879,300,9000
A05002,300,18000
A07824,300,9000
A00969,300,9000
A02421,300,16450
A06807,300,9000
A05436,300,9000
A07310,300,9000
A03241,300,18000
A05756,300,9768
A06639,300,18000
A07288,300,9000
A05595,300,9000
A07981,300,8090
A07889,300,9000
A01276,300,9000
A05399,300,6768
A02673,300,9000
A08068,300,9000
A00840,300,9000
A05234,300,9000
A07188,300,17040
A02220,300,9000
A03272,300,9000
A06630,300,18000
A05513,300,9000
A01704,300,9000
A07690,300,9000
A07019,300,9000
A02267,300,9000
A03869,300,9000
A07366,300,9000
A00296,300,9000
A08179,300,9000
A07039,300,18000
A00451,300,9000
A03174,300,9000
A01031,300,9000
A04988,300,3282
A03625,300,9000
A02629,300,9000
A04349,300,9000
A04371,300,9000
A07602,300,9000
A06389,300,18000
A08212,300,18000
A05494,300,9000
A06623,300,5044
A06998,300,9000
A04799,300,9000
A05758,300,10958
A03032,300,9000
A07283,300,9000
A01870,300,8144
A06858,300,9000
A04379,300,3774
A01826,300,9000
A05951,300,9492
A01232,300,9000
A01422,300,18000
A01055,300,12422
A03394,300,9000
A01463,300,9000
A01291,300,7912
A04377,300,9000
A02172,300,9000
A02452,300,9000
A06991,300,18000
A07586,300,16478
A05916,300,11390
A02796,300,9000
A00839,300,9000
A00790,300,9000
A03501,300,9000
A00898,300,9000
A05087,300,9000
A08042,300,9000
A04102,300,9000
A04028,300,9000
A02431,300,9000
A00317,300,4562
A06031,300,10362
A02598,300,9000
A05415,300,7812
A06219,300,9000
A07935,300,9000
A05076,300,9000
A07436,300,9000
A01059,300,8006
A07655,300,9000
A05195,300,9000
A00637,300,9000
A06313,300,16532
A06492,300,18000
A07125,300,9000
A01237,300,18000
A07208,300,9000
A07377,300,9000
A03053,300,9000
A05406,300,9000
A02616,300,9000
A00649,300,18000
A05675,300,9864
A03865,300,9000
A07257,300,9000
A01287,300,9000
A04508,300,6028
A07977,300,9000
A00501,300,9000
A04191,300,3032
A06419,300,9000
A07867,300,9000
A05731,300,10146
A04669,300,9000
A04373,300,9000
A06726,300,6614
A01719,300,9000
A02970,300,9000
A03044,300,9000
A03421,300,3732
A06586,300,9000
A00347,300,9000
A01885,300,9000
A02180,300,9000
A02201,300,9000
A03986,300,18000
A05239,300,18000
A06062,300,17036
A00834,300,9000
A03181,300,18000
A03762,300,18000
A01627,300,9000
A07965,300,9000
A03947,300,9000
A07482,300,9000
A00258,300,5288
A07967,300,4444
A07979,300,9000
A07550,300,9000
A04720,300,4072
A04890,300,4132
A03944,300,9000
A04183,300,9000
A08523,300,9000
A03750,300,9000
A06357,300,9000
A02385,300,9000
A02449,300,9000
A01325,300,9000
A04733,300,18000
A03990,300,9000
A03761,300,9000
A06076,300,12014
A04497,300,9462
A00510,300,9000
A04245,300,9000
A03709,300,9000
A03446,300,9000
A04220,300,5998
A01535,300,9000
A06203,300,9000
A04891,300,3832
A03452,300,9000
A02502,300,18000
A04453,300,9000
A01437,300,3100
A05189,300,9000
A06133,300,10890
A06881,300,9000
A01415,300,9000
A05751,300,13422
A08319,300,9000
A02960,300,9000
A02099,300,9000
A05546,300,3900
A04801,300,14142
A03380,300,9000
A06920,300,9000
A03860,300,9000
A06904,300,9000
A04743,300,9000
A05540,300,9000
A00728,300,9000
A03509,300,9000
A06332,300,9000
A00351,300,9000
A05327,300,9000
A06386,300,17316
A06395,300,9000
A00564,300,9000
A02222,300,6512
A03977,300,9000
A01163,300,9000
A01373,300,18000
A04744,300,9000
A01012,300,9000
A01499,300,9000
A05367,300,9000
A07696,300,9000
A05694,300,7568
A06274,300,11520
A00660,300,4972
A03636,300,9000
A01264,300,9000
A00634,300,18000
A00679,300,9000
A07755,300,9000
A07272,300,9000
A04303,300,3674
A02750,300,9000
A05698,300,10084
A08086,300,5752
A00487,300,18000
A06830,300,3556
A03500,300,9000
A04099,300,7684
A04074,300,9000
A07384,300,9000
A07293,300,3222
A02500,300,9000
A00704,300,9000
A08211,300,18000
A07568,300,9000
A03765,300,9000
A01737,300,9000
A04225,300,9000
A08383,300,9000
A06362,300,5954
A03156,300,9000
A02113,300,16900
A01863,300,9000
A05616,300,12068
A07364,300,9000
A03144,300,9000
A05486,300,18000
A01342,300,9000
A04698,300,6028
A00763,300,4468
A04600,300,3942
A03888,300,4910
A05008,300,9000
A03629,300,6940
A01628,300,9000
A03554,300,9000
A07314,300,9000
A06843,300,9000
A03186,300,6744
A05201,300,9000
A04519,300,9000
A02526,300,9000
A02338,300,9000
A06505,300,9000
A01090,300,3202
A07022,300,9000
A02849,300,9000
A04380,300,6752
A05545,300,9000
A03741,300,9082
A02110,300,4336
A04356,300,9000
A03259,300,9000
A08090,300,9000
A05888,300,11780
A05033,300,4220
A06105,300,8308
A00548,300,3846
A02814,300,9000
A06813,300,9000
A06628,300,9000
A05747,300,9400
A05267,300,9000
A00926,300,9000
A04053,300,18000
A02214,300,9000
A08430,300,9000
A07508,300,9000
A04726,300,9000
A00953,300,3846
A07612,300,9000
A08116,300,3276
A07045,300,9000
A08247,300,9000
A07407,300,9000
A07387,300,18000
A00903,300,9000
A08287,300,9000
A02574,300,15646
A01904,300,18000
A08277,300,9000
A05680,300,8992
A02481,300,18000
A03191,300,9000
A08484,300,9000
A06832,300,9000
A01588,300,9000
A01862,300,9000
A02076,300,9000
A07024,300,13160
A06375,300,9000
A03909,300,18000
A03087,300,9000
A04440,300,9000
A04705,300,5400
A04467,300,18000
A00865,300,9000
A07478,300,4648
A07456,300,9000
A03218,300,9000
A07451,300,9000
A07632,300,18000
A08300,300,9000
A01442,300,9000
A06121,300,9770
A07695,300,9000
A01861,300,9000
A03694,300,9000
A04437,300,9000
A03013,300,9000
A02656,300,9000
A08044,300,18000
A04446,300,9000
A08409,300,9000
A06094,300,9626
A02404,300,9000
A06916,300,18000
A07770,300,9000
A02722,300,9000
A02567,300,9000
A07402,300,18000
A01800,300,9000
A04279,300,9000
A07226,300,12740
A06080,300,9570
A04478,300,4082
A03715,300,9000
A07833,300,9000
A00472,300,9000
A01549,300,9000
A05100,300,9000
A05442,300,9000
A07666,300,9000
A01041,300,9000
A00736,300,9000
A03877,300,9000
A00974,300,9000
A06343,300,12760
A03175,300,18000
A02112,300,9000
A03364,300,9000
A00609,300,4702
A03362,300,9000
A07035,300,3444
A01986,300,9444
A03073,300,4450
A04764,300,18000
A03267,300,9000
A06645,300,9000
A04708,300,9000
A03480,300,9222
A00735,300,9000
A01631,300,9000
A05632,300,12708
A00931,300,9000
A00773,300,9000
A05256,300,9000
A01376,300,9000
A06435,300,9000
A08094,300,9000
A05574,300,9000
A06662,300,9014
A08360,300,9000
A03510,300,9000
A05933,300,13796
A05928,300,9000
A04993,300,9000
A02054,300,9000
A02078,300,9000
A02086,300,9000
A02653,300,11592
A04631,300,9000
A03266,300,9000
A02925,300,9000
A03654,300,9000
A05740,300,9876
A06141,300,9000
A06359,300,9000
A04974,300,9000
A07186,300,9000
A05166,300,9000
A03971,300,9000
A04129,300,9000
A00842,300,18000
A07474,300,9000
A07418,300,9000
A06541,300,9976
A01421,300,9000
A05233,300,9000
A06901,300,9000
A04193,300,9000
A03252,300,5954
A07466,300,9000
A00455,300,18000
A02901,300,9000
A06499,300,9000
A02835,300,9000
A06260,300,9000
A02178,300,9000
A01811,300,9000
A02767,300,9000
A05134,300,18000
A06567,300,5256
A07191,300,9000
A04017,300,9000
A03046,300,18000
A07863,300,9000
A02348,300,9000
A03870,300,8284
A02447,300,9000
A02623,300,9000
A05212,300,9000
A06795,300,9000
A00288,300,9000
A00670,300,9000
A00518,300,9000
A07443,300,16574
A02311,300,9000
A03726,300,9000
A08508,300,9000
A05782,300,9786
A06708,300,9000
A01514,300,9000
A03679,300,9000
A00816,300,3256
A05272,300,9000
A03072,300,9000
A06164,300,9642
A06922,300,9000
A04071,300,9000
A02503,300,9000
A06373,300,7644
A01101,300,9000
A02498,300,9000
A06983,300,9000
A03155,300,9000
A08401,300,9000
A03670,300,9000
A08214,300,9000
A01469,300,18000
A01630,300,9000
A07268,300,9000
A06801,300,9000
A06240,300,10022
A03650,300,9000
A03182,300,9000
A08065,300,9000
A03308,300,9000
A01184,300,9000
A03424,300,9000
A02108,300,9000
A06352,300,9000
A08019,300,5838
A06072,300,9000
A00811,300,9000
A07795,300,9000
A07712,300,9000
A03123,300,9000
A00949,300,9000
A05881,300,6320
A07001,300,16740
A05228,300,9000
A06456,300,9000
A07160,300,9000
A02876,300,18000
A03294,300,9000
A07139,300,9000
A07620,300,18000
A02546,300,9000
A01379,300,9000
A08371,300,9000
A05410,300,9000
A03199,300,9000
A06327,300,14320
A03946,300,5066
A02573,300,9000
A04192,300,9000
A03807,300,9000
A00976,300,9000
A00882,300,18000
A03600,300,9000
A08055,300,9000
A05619,300,9804
A01346,300,18000
A02996,300,9000
A04588,300,18000
A01466,300,18000
A02965,300,9000
A07221,300,9000
A05031,300,14918
A02064,300,9000
A00788,300,18000
A01678,300,9000
A06709,300,9000
A02236,300,3806
A04971,300,9000
A07223,300,18000
A04027,300,9000
A00667,300,9000
A07973,300,9000
A00745,300,9000
A01856,300,9000
A05300,300,9000
A01579,300,9000
A05644,300,14004
A04551,300,9000
A06063,300,9456
A03145,300,18000
A02410,300,9000
A04906,300,9000
A08274,300,6320
A05876,300,14384
A00404,300,9000
A03714,300,9000
A05412,300,9000
A01939,300,9000
A04066,300,9000
A02631,300,17928
A08144,300,9000
A01644,300,9000
A03835,300,9000
A05117,300,9000
A05445,300,9000
A02540,300,9000
A03795,300,9000
A04465,300,9000
A05960,300,11394
A04666,300,9000
A02297,300,9000
A06306,300,9898
A03830,300,9000
A04918,300,6562
A06243,300,9000
A02625,300,5262
A07923,300,9000
A07196,300,10434
A03008,300,4032
A08460,300,12860
A00738,300,9000
A00838,300,9000
A05081,300,9000
A03195,300,9000
A04536,300,9000
A04285,300,8416
A04859,300,9000
A01959,300,9000
A08149,300,9000
A02865,300,9000
A01430,300,10444
A03482,300,5714
A02577,300,9000
A04267,300,18000
A04759,300,9000
A06831,300,9000
A06295,300,10020
A05329,300,9000
A04316,300,9000
A06905,300,9000
A00492,300,9000
A05411,300,9000
A07652,300,9000
A06581,300,4396
A07910,300,9000
A00943,300,18000
A03664,300,9000
A05250,300,9000
A06438,300,9000
A04050,300,9000
A03257,300,9000
A08314,300,9000
A06023,300,9704
A06242,300,10000
A06940,300,9000
A02842,300,9000
A06401,300,9000
A06296,300,11476
A02826,300,18128
A05122,300,18000
A02206,300,9000
A05435,300,9000
A02828,300,9000
A05215,300,3268
A08122,300,8536
A04887,300,9000
A07660,300,9000
A02803,300,7360
A05585,300,10890
A05554,300,9000
A03062,300,9000
A06027,300,9000
A05912,300,18018
A05586,300,9000
A06727,300,9000
A03706,300,9000
A00923,300,9000
A03307,300,9000
A05262,300,9000
A02740,300,3224
A04111,300,16370
A06950,300,18000
A01465,300,9000
A01372,300,9000
A06325,300,14000
A05864,300,8686
A01570,300,9000
A01159,300,9000
A02291,300,9000
A05702,300,9484
A04991,300,9000
A06379,300,9000
A03560,300,9000
A07412,300,9000
A01156,300,5186
A07068,300,18000
A01229,300,9000
A02697,300,9000
A01313,300,9000
A00534,300,18000
A05078,300,9000
A02363,300,9000
A01150,300,9000
A05860,300,9126
A01256,300,9000
A01038,300,9000
A05413,300,9000
A02102,300,18000
A08268,300,9000
A08062,300,9000
A05089,300,3418
A01603,300,9000
A03792,300,9000
A01162,300,9000
A04495,300,9000
A06896,300,9000
A07788,300,9000
A08087,300,9000
A07919,300,18000
A03512,300,9000
A02139,300,9000
A00257,300,5878
A05918,300,17250
A05629,300,9000
A06465,300,3590
A04244,300,3342
A04331,300,9000
A02203,300,9000
A05686,300,12350
A07271,300,9000
A05171,300,9000
A02550,300,7180
A02627,300,9000
A07251,300,18000
A06097,300,9000
A00697,300,9000
A03420,300,3894
A01305,300,9000
A01147,300,9000
A02729,300,9000
A02807,300,9000
A05466,300,9000
A01839,300,18000
A08446,300,9000
A04249,300,9000
A05890,300,11254
A05743,300,9608
A07483,300,5100
A05581,300,9000
A03897,300,9000
A05810,300,9000
A08108,300,6720
A06725,300,9000
A05240,300,9000
A07957,300,3280
A01981,300,9000
A08191,300,6618
A04075,300,9000
A06757,300,9000
A02324,300,9000
A08146,300,14626
A01954,300,9000
A07616,300,4654
A05194,300,9000
A00536,300,9000
A02257,300,9000
A03962,300,9000
A07585,300,9000
A06269,300,9000
A08471,300,9000
A07578,300,9000
A01830,300,9000
A05319,300,9000
A00426,300,9000
A03864,300,9000
A03034,300,18000
A05505,300,9000
A04037,300,6310
A07155,300,14404
A08341,300,9000
A01331,300,9000
A01096,300,9000
A03249,300,9000
A00918,300,9000
A02494,300,4234
A07566,300,9000
A06961,300,9000
A04935,300,9000
A07813,300,18000
A04990,300,9000
A01314,300,18000
A05333,300,9000
A07481,300,18000
A04460,300,9000
A00892,300,18000
A02845,300,9000
A07488,300,4982
A01721,300,9000
A02001,300,4290
A07864,300,9000
A01796,300,6294
A03882,300,9000
A05720,300,9726
A00411,300,6300
A01177,300,18000
A05829,300,9000
A00442,300,9000
A08183,300,9000
A03176,300,9000
A06392,300,9000
A05004,300,18000
A01369,300,9000
A01693,300,9000
A00964,300,9000
A03153,300,9000
A04064,300,9000
A05618,300,13590
A02342,300,9000
A02861,300,9000
